"LaneID","Idx","Class","Type","TravelTime","StationID","Distance","X","NextID","Y","LaneNo","NameKor","GraphInfo","CityCode","TrainNum"
201,8,2,1,1830,177,20700,304812.660041,184,533864.511856,"201",안양,,1000,10
201,9,2,1,2730,184,38300,311495.771048,186,518748.325392,"201",수원,,1000,10
201,10,2,1,3120,186,45500,314384.107904,189,512108.151745,"201",병점,,1000,10
201,11,2,1,3510,189,53300,317286.531684,1402,505267.909382,"201",오산,,1000,10
201,12,2,1,3960,1402,63300,315956.431214,1404,495402.062023,"201",서정리,,1000,10
201,13,2,1,4320,1404,71800,318767.826035,1405,488091.389306,"201",평택,,1000,10
201,14,2,1,4770,1405,81200,322409.420919,1407,479727.577576,"201",성환,,1000,10
201,15,2,1,5340,1407,90400,324279.537672,1408,470611.851134,"201",두정,,1000,10
201,16,2,1,5610,1408,93400,324046.245423,1409,467872.44911,"201",천안,,1000,10
201,17,2,1,5730,1409,94700,323124.587481,1410,467047.239783,"201",봉명,,1000,10
201,18,2,1,5850,1410,96300,321781.986582,1411,466190.217473,"201",쌍용(나사렛대),,1000,10
201,19,2,1,5970,1411,97900,320324.362745,1413,466031.700914,"201",아산,,1000,10
201,20,2,1,6210,1413,102800,315640.778939,1415,464450.430214,"201",배방,,1000,10
201,21,2,1,6450,1415,107600,311211.828076,1416,464828.531124,"201",온양온천,,1000,10
201,22,2,1,6690,1416,112700,306591.917982,1416,463672.020888,"201",신창(순천향대),,1000,10
202,0,2,1,0,133,0,309393.035321,139,550897.372553,"202",서울역,,1000,10
202,1,2,1,420,139,9400,303610.185281,174,546512.719183,"202",영등포,,1000,10
202,2,2,1,750,174,17600,302346.523735,177,539855.314555,"202",금천구청,,1000,10
202,3,2,1,1110,177,24200,304812.660041,180,533864.511856,"202",안양,,1000,10
202,4,2,1,1440,180,30000,307043.539901,181,528489.825069,"202",군포,,1000,10
202,5,2,1,1680,181,34200,306965.614698,182,524818.603956,"202",의왕,,1000,10
202,6,2,1,1890,182,37100,308958.419498,184,522543.134794,"202",성균관대,,1000,10
202,7,2,1,2160,184,41800,311495.771048,186,518748.325392,"202",수원,,1000,10
202,8,2,1,2640,186,49000,314384.107904,189,512108.151745,"202",병점,,1000,10
202,9,2,1,3030,189,56800,317286.531684,1402,505267.909382,"202",오산,,1000,10
202,10,2,1,3480,1402,66800,315956.431214,1404,495402.062023,"202",서정리,,1000,10
202,11,2,1,3840,1404,75300,318767.826035,1405,488091.389306,"202",평택,,1000,10
202,12,2,1,4230,1405,84700,322409.420919,1407,479727.577576,"202",성환,,1000,10
202,13,2,1,4710,1407,93900,324279.537672,1408,470611.851134,"202",두정,,1000,10
202,14,2,1,4980,1408,96900,324046.245423,1409,467872.44911,"202",천안,,1000,10
202,15,2,1,5100,1409,98200,323124.587481,1410,467047.239783,"202",봉명,,1000,10
202,16,2,1,5220,1410,99800,321781.986582,1411,466190.217473,"202",쌍용(나사렛대),,1000,10
202,17,2,1,5340,1411,101400,320324.362745,1413,466031.700914,"202",아산,,1000,10
202,18,2,1,5580,1413,106300,315640.778939,1415,464450.430214,"202",배방,,1000,10
202,19,2,1,5820,1415,111100,311211.828076,1416,464828.531124,"202",온양온천,,1000,10
202,20,2,1,6060,1416,116200,306591.917982,1416,463672.020888,"202",신창(순천향대),,1000,10
203,0,2,1,0,100,0,317670.323592,101,594406.278651,"203",소요산,,1000,10
203,1,2,1,210,101,2500,317102.929137,103,592076.161468,"203",동두천,,1000,10
203,2,2,1,420,103,5500,317213.488155,104,589201.098423,"203",동두천중앙,,1000,10
203,3,2,1,540,104,6500,317143.598851,105,588168.154776,"203",지행,,1000,10
203,4,2,1,780,105,12100,317596.901611,107,582708.491303,"203",덕정,,1000,10
203,5,2,1,1200,107,20300,316040.812997,111,575072.703229,"203",양주,,1000,10
203,6,2,1,1500,111,24400,316112.892298,112,571091.840833,"203",의정부,,1000,10
203,7,2,1,1680,112,26000,316213.038052,114,569493.979281,"203",회룡,,1000,10
203,8,2,1,1920,114,29700,316061.603498,117,565671.910948,"203",도봉산,,1000,10
203,9,2,1,2220,117,33900,316148.369359,120,561690.662587,"203",창동,,1000,10
203,10,2,1,2520,120,37400,317365.874309,121,558359.78088,"203",광운대,,1000,10
203,11,2,1,2670,121,38500,317703.719551,122,557399.277264,"203",석계,,1000,10
203,12,2,1,2820,122,39900,317843.747001,123,555913.143223,"203",신이문,,1000,10
203,13,2,1,2910,123,40700,317504.180445,124,555286.873854,"203",외대앞,,1000,10
203,14,2,1,3030,124,41500,316999.357414,125,554586.592387,"203",회기,,1000,10
203,15,2,1,3210,125,42900,315823.425958,126,553512.245997,"203",청량리,,1000,10
203,16,2,1,3330,126,43900,314948.897267,127,553342.587664,"203",제기동,,1000,10
203,17,2,1,3450,127,44800,314020.4153,199,553089.385,"203",신설동,,1000,10
203,18,2,1,3570,199,45500,313306.402616,128,552781.761409,"203",동묘앞,,1000,10
203,19,2,1,3660,128,46100,312837.6948,129,552626.398252,"203",동대문,,1000,10
203,20,2,1,3780,129,46900,312030.273716,130,552549.682853,"203",종로5가,,1000,10
203,21,2,1,3900,130,47800,311168.386404,131,552496.126389,"203",종로3가,,1000,10
203,22,2,1,4020,131,48600,310366.531339,132,552476.555236,"203",종각,,1000,10
203,23,2,1,4170,132,49600,309832.56504,133,551957.521737,"203",시청,,1000,10
203,24,2,1,4320,133,50700,309393.035321,134,550897.372553,"203",서울역,,1000,10
203,25,2,1,4500,134,52400,309276.960211,135,549206.06716,"203",남영,,1000,10
203,26,2,1,4650,135,53900,308667.170992,136,547997.065323,"203",용산,,1000,10
203,27,2,1,4860,136,56500,306636.738177,137,546291.257435,"203",노량진,,1000,10
203,28,2,1,5010,137,58000,305286.584169,138,546231.078136,"203",대방,,1000,10
203,29,2,1,5100,138,58800,304525.190617,139,546642.247005,"203",신길,,1000,10
203,30,2,1,5250,139,59800,303610.185281,140,546512.719183,"203",영등포,,1000,10
203,31,2,1,5400,140,61300,302202.222938,141,545778.913422,"203",신도림,,1000,10
203,32,2,1,5550,141,62400,301370.054118,142,545112.722998,"203",구로,,1000,10
203,33,2,1,5700,142,63800,300241.529263,143,544389.957494,"203",구일,,1000,10
203,34,2,1,5820,143,64800,299258.367478,144,544227.013667,"203",개봉,,1000,10
203,35,2,1,5970,144,66100,298024.114969,145,544209.004397,"203",오류동,,1000,10
203,36,2,1,6150,145,68000,296184.998261,146,544006.848767,"203",온수,,1000,10
203,37,2,1,6270,146,69300,295090.504368,147,543216.231651,"203",역곡,,1000,10
203,38,2,1,6420,147,70800,293704.402905,148,542971.32525,"203",소사,,1000,10
203,39,2,1,6540,148,71900,292547.603467,149,543131.829844,"203",부천,,1000,10
203,40,2,1,6690,149,73600,290931.708935,150,543440.304577,"203",중동,,1000,10
203,41,2,1,6810,150,74600,289922.413083,151,543560.488769,"203",송내,,1000,10
203,42,2,1,6930,151,75800,288818.555846,152,543669.879138,"203",부개,,1000,10
203,43,2,1,7080,152,77300,287408.064628,153,543797.39355,"203",부평,,1000,10
203,44,2,1,7230,153,79000,285859.498604,154,543135.195245,"203",백운,,1000,10
203,45,2,1,7380,154,80500,285460.631951,155,541760.689258,"203",동암,,1000,10
203,46,2,1,7530,155,81700,284612.883273,156,541086.310881,"203",간석,,1000,10
203,47,2,1,7650,156,82900,283436.314973,157,541141.78618,"203",주안,,1000,10
203,48,2,1,7800,157,83900,282434.489276,158,541274.429352,"203",도화,,1000,10
203,49,2,1,7950,158,84900,281409.994133,159,541366.700954,"203",제물포,,1000,10
203,50,2,1,8100,159,86300,280144.19026,160,541584.118376,"203",도원,,1000,10
203,51,2,1,8250,160,87500,279250.624183,161,542352.989131,"203",동인천,,1000,10
203,52,2,1,8520,161,89400,277866.812842,161,542478.669086,"203",인천,,1000,10
204,0,2,9,0,938,0,324933.567267,936,547740.151154,"9",중앙보훈병원,,1000,4
204,1,2,9,240,936,2700,323314.766152,933,546355.400648,"9",올림픽공원,,1000,4
204,2,2,9,480,933,5700,321256.598958,930,545150.425369,"9",석촌,,1000,4
204,3,2,9,720,930,8900,318540.979863,929,545867.925602,"9",종합운동장,,1000,4
204,4,2,9,890,929,10300,317116.668634,927,546198.856902,"9",봉은사,,1000,4
204,5,2,9,1070,927,11900,315625.253411,925,545757.38684,"9",선정릉,,1000,4
204,6,2,9,1240,925,13600,314036.886589,923,545177.741585,"9",신논현,,1000,4
204,7,2,9,1420,923,15600,312162.736041,920,545334.746172,"9",고속터미널,,1000,4
204,8,2,9,1600,920,18100,309819.607563,917,545047.281711,"9",동작,,1000,4
204,9,2,9,1840,917,21800,306561.383825,915,546236.425357,"9",노량진,,1000,4
204,10,2,9,2020,915,23700,305115.095817,913,547123.540918,"9",여의도,,1000,4
204,11,2,9,2200,913,26200,303151.852295,910,548529.227115,"9",당산,,1000,4
204,12,2,9,2440,910,29100,300772.207477,907,550010.296022,"9",염창,,1000,4
204,13,2,9,2680,907,31800,298972.066609,905,551651.35447,"9",가양,,1000,4
204,14,2,9,2890,905,34500,296599.852518,902,552258.480688,"9",마곡나루,,1000,4
204,15,2,9,3040,902,36900,294423.395402,902,551741.355574,"9",김포공항,,1000,4
205,0,2,104,0,1629,0,293492.148362,1628,584230.459909,"104",문산,,1000,8
205,1,2,104,240,1628,4400,293873.456335,1627,579892.299049,"104",파주,,1000,8
205,2,2,104,420,1627,6500,293859.02952,1626,577762.228627,"104",월롱,,1000,8
205,3,2,104,660,1626,10600,292224.782033,1625,574442.789472,"104",금촌,,1000,8
205,4,2,104,810,1625,12700,291400.065745,1624,572809.494691,"104",금릉,,1000,8
205,5,2,104,1020,1624,15800,291509.849901,1636,569937.95738,"104",운정,,1000,8
205,6,2,104,1120,1636,17300,290989.264442,1623,568525.523024,"104",야당,,1000,8
205,7,2,104,1250,1623,19400,290942.044814,1622,566442.306729,"104",탄현,,1000,8
205,8,2,104,1400,1622,21100,291707.865324,1621,565112.984072,"104",일산,,1000,8
205,9,2,104,1550,1621,23000,293132.79669,1620,564003.903883,"104",풍산,,1000,8
205,10,2,104,1700,1620,24700,293822.82526,1619,562460.140653,"104",백마,,1000,8
205,11,2,104,1850,1619,26300,294449.239803,1618,561069.610726,"104",곡산,,1000,8
205,12,2,104,2000,1618,28000,295124.422568,1617,559550.572281,"104",대곡,,1000,8
205,13,2,104,2150,1617,29800,296100.915012,1616,558034.885365,"104",능곡,,1000,8
205,14,2,104,2300,1616,31300,297258.741151,1635,557286.044771,"104",행신,,1000,8
205,15,2,104,2400,1635,32250,298176.635959,1615,557294.896366,"104",강매,,1000,8
205,16,2,104,2560,1615,34720,300237.621623,1614,556266.565561,"104",화전,,1000,8
205,17,2,104,2770,1614,38120,302658.158441,1613,553749.690853,"104",수색,,1000,8
205,18,2,104,2890,1613,38720,303077.098872,1612,553373.048966,"104",디지털미디어시티,,1000,8
205,19,2,104,3040,1612,40420,304334.818133,1609,552371.012545,"104",가좌,,1000,8
205,20,2,104,3190,1609,42120,305488.358157,1608,551046.234683,"104",홍대입구,,1000,8
205,21,2,104,3310,1608,43120,306129.267555,1607,550521.470436,"104",서강대,,1000,8
205,22,2,104,3490,1607,45020,307589,1606,549434,"104",공덕,,1000,8
205,23,2,104,3640,1606,46020,308510.0014,1318,548992.7568,"104",효창공원앞,,1000,8
205,24,2,104,3830,1318,47520,308717.706486,198,547987.328238,"104",용산,,1000,8
205,25,2,104,4070,198,49420,309474.073502,197,547180.251577,"104",이촌,,1000,8
205,26,2,104,4220,197,51120,310770.790954,196,546860.434744,"104",서빙고,,1000,8
205,27,2,104,4400,196,53020,312605.439949,195,547923.178509,"104",한남,,1000,8
205,28,2,104,4550,195,54620,313462.241197,193,549138.547411,"104",옥수,,1000,8
205,29,2,104,4700,193,56420,314881.510288,192,550184.771762,"104",응봉,,1000,8
205,30,2,104,4820,192,57820,315253.082764,191,551463.483694,"104",왕십리,,1000,8
205,31,2,104,5030,191,60220,316134.891604,1317,553559.019887,"104",청량리,,1000,8
205,32,2,104,5210,1317,61620,317006.541355,1316,554576.334566,"104",회기,,1000,8
205,33,2,104,5390,1316,63420,318613.727226,1390,555141.771146,"104",중랑,,1000,8
205,34,2,104,5510,1390,64220,319376.064468,1315,555333.021939,"104",상봉,,1000,8
205,35,2,104,5630,1315,64820,320045.946182,1314,555609.429368,"104",망우,,1000,8
205,36,2,104,5810,1314,66520,321444.410717,1313,556412.003071,"104",양원,,1000,8
205,37,2,104,6050,1313,69720,324590.660786,1312,556023.643641,"104",구리,,1000,8
205,38,2,104,6230,1312,71420,326129.389519,1311,556603.728565,"104",도농,,1000,8
205,39,2,104,6470,1311,75420,329082.634816,1310,556079.915726,"104",양정,,1000,8
205,40,2,104,6680,1310,77420,330323.130416,1309,554140.674815,"104",덕소,,1000,8
205,41,2,104,6830,1309,78920,331549.614725,1308,553324.236606,"104",도심,,1000,8
205,42,2,104,7130,1308,83120,333384.309795,1307,549723.459957,"104",팔당,,1000,8
205,43,2,104,7430,1307,89520,339239.305664,1306,550492.950536,"104",운길산,,1000,8
205,44,2,104,7550,1306,91420,340898.699852,1305,549519.754467,"104",양수,,1000,8
205,45,2,104,7790,1305,96120,344753.951977,1304,547264.689838,"104",신원,,1000,8
205,46,2,104,8030,1304,99020,347112.007496,1303,546170.123291,"104",국수,,1000,8
205,47,2,104,8330,1303,103120,350976.861862,1394,545897.600007,"104",아신,,1000,8
205,48,2,104,8540,1394,105920,353696.03717,1302,545005.859891,"104",오빈,,1000,8
205,49,2,104,8720,1302,108120,355262.136062,1301,543511.607636,"104",양평,,1000,8
205,50,2,104,9020,1301,113920,360166.729989,1300,540813.252624,"104",원덕,,1000,8
205,51,2,104,9320,1300,118670,364311.451997,1299,542293.459768,"104",용문,,1000,8
205,52,2,104,9620,1299,122470,367436.5924,1299,541655.5937,"104",지평,,1000,8
206,0,2,104,0,1629,0,293492.148362,1626,584230.459909,"206",문산,,1000,8
206,1,2,104,420,1626,10600,292224.782033,1624,574442.789472,"206",금촌,,1000,8
206,2,2,104,750,1624,15800,291509.849901,1622,569937.95738,"206",운정,,1000,8
206,3,2,104,1110,1622,21100,291707.865324,1620,565112.984072,"206",일산,,1000,8
206,4,2,104,1320,1620,24700,293822.82526,1618,562460.140653,"206",백마,,1000,8
206,5,2,104,1530,1618,28000,295124.422568,1616,559550.572281,"206",대곡,,1000,8
206,6,2,104,1770,1616,31300,297258.741151,1613,557286.044771,"206",행신,,1000,8
206,7,2,104,2040,1613,38720,303077.098872,1612,553373.048966,"206",디지털미디어시티,,1000,8
206,8,2,104,2190,1612,40420,304334.818133,1611,552371.012545,"206",가좌,,1000,8
206,9,2,104,2400,1611,43120,306750.170208,1610,551362.070199,"206",신촌,,1000,8
206,10,2,104,2910,1610,46220,309309.9829,1610,550958.2397,"206",서울역,,1000,8
207,0,2,101,0,4001,0,309167.769487,4010,550631.391932,"207",서울역,,1000,6
207,1,2,101,2580,4010,58000,263266.004191,4013,539497.703515,"207",인천공항1터미널,,1000,6
207,2,2,101,2940,4013,63800,261621.0974,4013,541908.0036,"207",인천공항2터미널,,1000,6
208,0,2,108,0,1806,0,316134.909269,1807,553559.019709,"108",청량리,,1000,8
208,1,2,108,180,1807,1400,316977.776323,1810,554558.889242,"108",회기,,1000,8
208,2,2,108,480,1810,4000,319376.064511,1815,555333.026379,"108",상봉,,1000,8
208,3,2,108,1080,1815,12300,324646.742194,1816,561008.026155,"108",퇴계원,,1000,8
208,4,2,108,1260,1816,15600,327559.859281,1818,561295.918421,"108",사릉,,1000,8
208,5,2,108,1680,1818,23200,333528.276057,1820,561476.748407,"108",평내호평,,1000,8
208,6,2,108,1980,1820,29600,339459.732567,1822,561383.378699,"108",마석,,1000,8
208,7,2,108,2700,1822,44500,349650.543511,1824,570491.518451,"108",청평,,1000,8
208,8,2,108,3240,1824,56400,357113.107719,1827,579220.664688,"108",가평,,1000,8
208,9,2,108,3900,1827,69300,367971.578694,1829,578196.047741,"108",강촌,,1000,8
208,10,2,108,4560,1829,82600,375890.046444,1830,584643.991016,"108",남춘천,,1000,8
208,11,2,108,4740,1830,85300,375266.788293,1830,586900.648264,"108",춘천,,1000,8
209,0,2,100,0,1510,0,315278.120967,1511,551387.993164,"209",왕십리,,1000,6
209,1,2,100,200,1511,2200,315777.123727,1512,549476.070544,"209",서울숲,,1000,6
209,2,2,100,340,1512,4100,315393.676019,1513,547675.019437,"209",압구정로데오,,1000,6
209,3,2,100,520,1513,5300,315455.314909,1514,546503.951867,"209",강남구청,,1000,6
209,4,2,100,610,1514,6000,315646.473585,1515,545844.497004,"209",선정릉,,1000,6
209,5,2,100,730,1515,6700,316097.785839,1516,545172.468904,"209",선릉,,1000,6
209,6,2,100,840,1516,7700,316448.493865,1517,544203.862281,"209",한티,,1000,6
209,7,2,100,930,1517,8400,316649.388988,1518,543656.79766,"209",도곡,,1000,6
209,8,2,100,1010,1518,9000,317023.027839,1519,543174.483639,"209",구룡,,1000,6
209,9,2,100,1120,1519,9700,317645.005306,1520,543410.396754,"209",개포동,,1000,6
209,10,2,100,1200,1520,10300,318195.6615,1521,543646.935696,"209",대모산입구,,1000,6
209,11,2,100,1440,1521,13300,320707.402847,1522,543220.805602,"209",수서,,1000,6
209,12,2,100,1680,1522,16500,322953.604346,1523,541342.833304,"209",복정,,1000,6
209,13,2,100,1860,1523,18900,322924.85141,1524,538877.678543,"209",가천대,,1000,6
209,14,2,100,1980,1524,19900,323010.29288,1525,537884.451348,"209",태평,,1000,6
209,15,2,100,2100,1525,20800,323118.986417,1526,537026.83233,"209",모란,,1000,6
209,16,2,100,2280,1526,23100,323061.98236,1527,534718.315981,"209",야탑,,1000,6
209,17,2,100,2420,1527,24800,323011.656813,1528,533001.374469,"209",이매,,1000,6
209,18,2,100,2540,1528,26200,322555.704721,1529,531794.210915,"209",서현,,1000,6
209,19,2,100,2660,1529,27300,321749.025912,1530,531080.704807,"209",수내,,1000,6
209,20,2,100,2810,1530,28900,321193.489179,1531,529709.914974,"209",정자,,1000,6
209,21,2,100,2960,1531,30700,321249.7216,1532,528007.144,"209",미금,,1000,6
209,22,2,100,3080,1532,31800,321245.271644,1534,526800.956929,"209",오리,,1000,6
209,23,2,100,3290,1534,33600,321087.499979,1537,525109.191528,"209",죽전,,1000,6
209,24,2,100,3640,1537,39500,321795.319945,1541,519673.257695,"209",기흥,,1000,6
209,25,2,100,4120,1541,46800,316567.166567,1543,516409.946964,"209",망포,,1000,6
209,26,2,100,4390,1543,50100,314223.134468,1545,518225.125352,"209",수원시청,,1000,6
209,27,2,100,4600,1545,53000,311578.830746,1545,518763.077529,"209",수원,,1000,6
210,0,2,111,0,11121,0,288478.431774,11123,529713.621477,"210",오이도,,1000,6
210,1,2,111,300,11123,4900,288067.480154,11124,533965.369746,"210",소래포구,,1000,6
210,2,2,111,420,11124,5900,287089.694963,11127,533942.763028,"210",인천논현,,1000,6
210,3,2,111,660,11127,9500,283915.876319,11128,535378.683328,"210",원인재,,1000,6
210,4,2,111,780,11128,10400,283267.439446,11131,535896.144904,"210",연수,,1000,6
210,5,2,111,1080,11131,15360,280734.104917,11134,539305.714169,"210",인하대,,1000,6
210,6,2,111,1380,11134,19932,277906.3001,11134,542488.5024,"210",인천,,1000,6
211,0,2,4,0,409,0,318948.193614,410,563497.567111,"211",당고개,,1000,10
211,1,2,4,120,410,1200,318425.128264,411,562426.745976,"211",상계,,1000,10
211,2,2,4,240,411,2200,317551.636972,412,561967.42426,"211",노원,,1000,10
211,3,2,4,360,412,3600,316163.502814,413,561629.632777,"211",창동,,1000,10
211,4,2,4,480,413,4900,315011.758462,414,561133.258022,"211",쌍문,,1000,10
211,5,2,4,660,414,6400,314200.868397,415,559962.509299,"211",수유(강북구청),,1000,10
211,6,2,4,780,415,7800,314232.687298,416,558676.339138,"211",미아,,1000,10
211,7,2,4,900,416,9300,314566.509885,417,557214.031593,"211",미아사거리,,1000,10
211,8,2,4,1020,417,10600,314098.428335,418,556101.674465,"211",길음,,1000,10
211,9,2,4,1200,418,12000,313347.229836,419,554947.933215,"211",성신여대입구,,1000,10
211,10,2,4,1320,419,13000,312410.137388,420,554477.705109,"211",한성대입구,,1000,10
211,11,2,4,1440,420,13900,312040.762565,421,553780.705005,"211",혜화,,1000,10
211,12,2,4,1560,421,15400,312676.70638,422,552531.981463,"211",동대문,,1000,10
211,13,2,4,1680,422,16100,312539.600823,423,551891.01186,"211",동대문역사문화공원,,1000,10
211,14,2,4,1800,423,17400,311332.63291,424,551476.065712,"211",충무로,,1000,10
211,15,2,4,1860,424,18100,310652.822566,425,551451.869653,"211",명동,,1000,10
211,16,2,4,1980,425,18800,309920.015679,426,551190.746001,"211",회현,,1000,10
211,17,2,4,2100,426,19700,309423.663365,427,550589.768774,"211",서울역,,1000,10
211,18,2,4,2220,427,20700,309354.526388,428,549704.75634,"211",숙대입구,,1000,10
211,19,2,4,2340,428,21900,309427.167081,429,548524.488418,"211",삼각지,,1000,10
211,20,2,4,2400,429,22600,308972.775767,430,547942.994482,"211",신용산,,1000,10
211,21,2,4,2520,430,23900,309539.738248,431,547178.393099,"211",이촌,,1000,10
211,22,2,4,2760,431,26600,310044.252343,432,545004.279544,"211",동작,,1000,10
211,23,2,4,2940,432,28400,310183.703529,433,543208.528787,"211",총신대입구(이수),,1000,10
211,24,2,4,3060,433,29500,310127.923762,434,542136.956753,"211",사당,,1000,10
211,25,2,4,3120,434,31100,310770.123486,435,540714.418652,"211",남태령,,1000,10
211,26,2,4,3300,435,33100,311911.488909,436,539327.82052,"211",선바위,,1000,10
211,27,2,4,3480,436,34100,312409.718642,437,538449.350581,"211",경마공원,,1000,10
211,28,2,4,3600,437,35000,312273.971213,438,537533.654355,"211",대공원,,1000,10
211,29,2,4,3720,438,36000,311379.856407,439,537263.555791,"211",과천,,1000,10
211,30,2,4,3840,439,37000,310778.165932,440,536529.058377,"211",정부과천청사,,1000,10
211,31,2,4,4020,440,40000,309608.800922,441,533807.927383,"211",인덕원,,1000,10
211,32,2,4,4140,441,41600,308454.029978,442,532982.062712,"211",평촌,,1000,10
211,33,2,4,4260,442,42900,307286.023674,443,532488.520974,"211",범계,,1000,10
211,34,2,4,4440,443,45500,306628.42543,444,530551.052819,"211",금정,,1000,10
211,35,2,4,4680,444,47800,305671.475029,448,528980.985282,"211",산본,,1000,10
211,36,2,4,5190,448,57200,299699.20992,450,522928.90135,"211",상록수,,1000,10
211,37,2,4,5430,450,60300,297248.135282,453,524422.585294,"211",중앙,,1000,10
211,38,2,4,5730,453,65000,292850.867719,454,525693.34339,"211",안산,,1000,10
211,39,2,4,5910,454,67200,290965.724552,455,526881.258052,"211",신길온천,,1000,10
211,40,2,4,6090,455,70100,288819.268975,456,528499.944243,"211",정왕,,1000,10
211,41,2,4,6270,456,71500,288443.533591,456,529610.190175,"211",오이도,,1000,10
220,0,2,1,0,135,0,308667.170992,136,547997.065323,"220",용산,,1000,10
220,1,2,1,180,136,2600,306636.738177,140,546291.257435,"220",노량진,,1000,10
220,2,2,1,540,140,7400,302202.222938,141,545778.913422,"220",신도림,,1000,10
220,3,2,1,720,141,8500,301370.054118,148,545112.722998,"220",구로,,1000,10
220,4,2,1,1320,148,18000,292547.603467,150,543131.829844,"220",부천,,1000,10
220,5,2,1,1500,150,20700,289922.413083,152,543560.488769,"220",송내,,1000,10
220,6,2,1,1680,152,23400,287408.064628,156,543797.39355,"220",부평,,1000,10
220,7,2,1,2100,156,29000,283436.314973,160,541141.78618,"220",주안,,1000,10
220,8,2,1,2400,160,33600,279250.624183,160,542352.989131,"220",동인천,,1000,10
20001,0,2,21,0,20110,0,288574.741317,20111,552882.285661,"1",계양,,2000,8
20001,1,2,21,150,20111,900,289113.109071,20112,552315.043242,"1",귤현,,2000,8
20001,2,2,21,330,20112,2400,289306.504863,20113,550883.711099,"1",박촌,,2000,8
20001,3,2,21,450,20113,3500,288735.077871,20114,549953.370189,"1",임학,,2000,8
20001,4,2,21,570,20114,4600,287838.018831,20115,549763.909143,"1",계산,,2000,8
20001,5,2,21,720,20115,5500,287306.578676,20116,549205.951237,"1",경인교대입구,,2000,8
20001,6,2,21,810,20116,6400,287286.724831,20117,548330.460431,"1",작전,,2000,8
20001,7,2,21,930,20117,7800,287180.966605,20118,546864.087843,"1",갈산,,2000,8
20001,8,2,21,1050,20118,8800,287082.83975,20119,545907.330577,"1",부평구청,,2000,8
20001,9,2,21,1170,20119,9900,287216.172422,20120,544797.602221,"1",부평시장,,2000,8
20001,10,2,21,1260,20120,10800,287311.003663,20121,543911.442557,"1",부평,,2000,8
20001,11,2,21,1380,20121,11700,286854.129435,20122,543354.698758,"1",동수,,2000,8
20001,12,2,21,1500,20122,12800,286142.17656,20123,542572.481918,"1",부평삼거리,,2000,8
20001,13,2,21,1620,20123,14000,285896.723599,20124,541313.504126,"1",간석오거리,,2000,8
20001,14,2,21,1770,20124,15400,285380.291023,20125,540289.566949,"1",인천시청,,2000,8
20001,15,2,21,1890,20125,16400,285261.062393,20126,539369.13865,"1",예술회관,,2000,8
20001,16,2,21,1980,20126,17200,285130.009729,20127,538543.414466,"1",인천터미널,,2000,8
20001,17,2,21,2070,20127,18000,285002.664187,20128,537779.457372,"1",문학경기장,,2000,8
20001,18,2,21,2160,20128,18800,285042.270583,20129,536891.298383,"1",선학,,2000,8
20001,19,2,21,2280,20129,19900,284594.301724,20130,535909.388262,"1",신연수,,2000,8
20001,20,2,21,2370,20130,20800,284038.468344,20131,535282.189463,"1",원인재,,2000,8
20001,21,2,21,2490,20131,21900,283416.836194,20132,534441.237133,"1",동춘,,2000,8
20001,22,2,21,2580,20132,22900,282755.889293,20133,533723.026903,"1",동막,,2000,8
20001,23,2,21,2730,20133,24500,281720.129533,20134,532635.373228,"1",캠퍼스타운,,2000,8
20001,24,2,21,2820,20134,25300,281208.460243,20135,531987.870799,"1",테크노파크,,2000,8
20001,25,2,21,2970,20135,26700,280228.6864,20136,531525.665213,"1",지식정보단지,,2000,8
20001,26,2,21,3060,20136,27700,279709.705224,20137,532442.553675,"1",인천대입구,,2000,8
20001,27,2,21,3150,20137,28600,279327.617722,20138,533181.930244,"1",센트럴파크,,2000,8
20001,28,2,21,3210,20138,29400,278909.08118,20138,534033.242881,"1",국제업무지구,,2000,8
20002,0,2,22,0,20210,0,279036.361031,20211,555613.073199,"2",검단오류(검단산업단지),,2000,2
20002,1,2,22,120,20211,1300,280302.744959,20212,555616.787877,"2",왕길,,2000,2
20002,2,2,22,240,20212,2700,281576.230869,20213,556342.565012,"2",검단사거리,,2000,2
20002,3,2,22,360,20213,3800,282501.602403,20214,555873.799063,"2",마전,,2000,2
20002,4,2,22,480,20214,4600,283009.256541,20215,555335.80735,"2",완정,,2000,2
20002,5,2,22,540,20215,5500,283257.926118,20216,554449.486162,"2",독정,,2000,2
20002,6,2,22,660,20216,7300,283203.727965,20217,552650.921337,"2",검암,,2000,2
20002,7,2,22,780,20217,8200,283355.335027,20218,551810.580362,"2",검바위,,2000,2
20002,8,2,22,900,20218,9300,283305.296648,20219,550719.236433,"2",아시아드경기장(공촌사거리),,2000,2
20002,9,2,22,960,20219,10100,283271.342948,20220,549909.149201,"2",서구청,,2000,2
20002,10,2,22,1140,20220,12300,283108.104912,20221,547770.350391,"2",가정(루원시티),,2000,2
20002,11,2,22,1260,20221,13100,283225.909667,20222,546963.494452,"2",가정중앙시장,,2000,2
20002,12,2,22,1320,20222,14300,283163.041133,20223,545819.687888,"2",석남(거북시장),,2000,2
20002,13,2,22,1440,20223,15100,283114.378287,20224,545059.222041,"2",서부여성회관,,2000,2
20002,14,2,22,1500,20224,16200,283043.568425,20225,543920.459008,"2",인천가좌,,2000,2
20002,15,2,22,1680,20225,17300,283794.521915,20226,543251.736633,"2",가재울,,2000,2
