LaneNo,source,target
261,2101_만리동고개,14145_한겨레신문사
261,14145_한겨레신문사,14144_신덕성결교회
261,14144_신덕성결교회,28_공덕역
261,28_공덕역,117_마포역
261,117_마포역,19303_여의도순복음교회
261,19303_여의도순복음교회,19138_여의도공원
261,19138_여의도공원,251_여의나루역
261,251_여의나루역,19141_여의도중학교
261,19141_여의도중학교,19143_63빌딩.가톨릭대학교여의도성모병원
261,19143_63빌딩.가톨릭대학교여의도성모병원,19147_여의동주민센터
261,19147_여의동주민센터,19150_KBS별관
261,19150_KBS별관,175_샛강역
261,175_샛강역,252_여의도역
261,252_여의도역,19017_여의도환승센터
261,19017_여의도환승센터,19283_유진투자증권
261,19283_유진투자증권,19287_하나은행여의도지점
261,19287_하나은행여의도지점,19148_여의동주민센터
261,19148_여의동주민센터,19144_63빌딩.가톨릭대학교여의도성모병원
261,19144_63빌딩.가톨릭대학교여의도성모병원,19142_여의도중학교
261,19142_여의도중학교,251_여의나루역
261,251_여의나루역,117_마포역
261,117_마포역,14142_공덕시장
261,14142_공덕시장,14143_신덕성결교회
261,14143_신덕성결교회,14146_한겨레신문사
261,14146_한겨레신문사,3227_만리동고개
261,3227_만리동고개,3228_손기정체육공원
261,3228_손기정체육공원,181_서울역
261,181_서울역,2122_숭례문
261,2122_숭례문,2219_남대문시장앞.이회영활동터
261,2219_남대문시장앞.이회영활동터,2142_롯데영프라자
261,2142_롯데영프라자,2156_을지로입구.로얄호텔
261,2156_을지로입구.로얄호텔,2159_을지로2가.파인에비뉴
261,2159_을지로2가.파인에비뉴,2161_을지로3가
261,2161_을지로3가,2163_을지로4가.베스트웨스턴국도
261,2163_을지로4가.베스트웨스턴국도,2166_을지로5가.중부시장
261,2166_을지로5가.중부시장,2169_을지로6가.국립중앙의료원
261,2169_을지로6가.국립중앙의료원,2174_동대문역사문화공원
261,2174_동대문역사문화공원,99_동대문역
261,99_동대문역,1041_동묘앞
261,1041_동묘앞,223_신설동역
261,223_신설동역,6025_용두동사거리
261,6025_용두동사거리,302_제기동역
261,302_제기동역,6426_청량리수산시장
261,6426_청량리수산시장,325_청량리역
261,325_청량리역,6114_서울성심병원
261,6114_서울성심병원,6321_우산빌딩앞
261,6321_우산빌딩앞,6123_회기시장
261,6123_회기시장,6125_경희중고
261,6125_경희중고,6127_외대앞
261,6127_외대앞,6129_이문동교회
261,6129_이문동교회,6131_의릉입구
261,6131_의릉입구,8216_한국예술종합학교
261,8216_한국예술종합학교,8214_석관동새마을금고
261,8214_석관동새마을금고,8212_석관시장
261,8212_석관시장,98_돌곶이역
261,98_돌곶이역,8206_장위동원천주유소
261,8206_장위동원천주유소,8204_하나은행장위동지점
261,8204_하나은행장위동지점,8221_장곡초교사거리
261,8221_장곡초교사거리,8219_꿈의숲아이파크아파트
261,8219_꿈의숲아이파크아파트,8242_장위래미안아파트
261,8242_장위래미안아파트,11468_벼루말교
261,11468_벼루말교,11333_광운중.광운인공지능고등학교
261,11333_광운중.광운인공지능고등학교,11285_광운대학교
261,11285_광운대학교,11286_월계삼거리
261,11286_월계삼거리,35_광운대역
261,35_광운대역,11281_월계현대아파트
261,11281_월계현대아파트,11476_물류센터
261,11476_물류센터,183_석계역
261,183_석계역,8342_상진운수종점
262,211_신내역,7438_신내차량사업소입구
262,7438_신내차량사업소입구,7336_동서울교회
262,7336_동서울교회,7334_양원리
262,7334_양원리,242_양원역
262,242_양원역,7329_경남아파트
262,7329_경남아파트,7327_망우금호어울림아파트
262,7327_망우금호어울림아파트,7143_망우동고개
262,7143_망우동고개,7011_금란교회
262,7011_금란교회,7009_우림시장.망우사거리
262,7009_우림시장.망우사거리,118_망우역
262,118_망우역,169_상봉역
262,169_상봉역,7169_면목초등학교
262,7169_면목초등학교,123_면목역
262,123_면목역,7173_면목본동주민센터.면목정보도서관
262,7173_면목본동주민센터.면목정보도서관,7175_면동초등학교
262,7175_면동초등학교,7177_면목우체국.녹색병원
262,7177_면목우체국.녹색병원,155_사가정역
262,155_사가정역,7244_면목두산아파트2차
262,7244_면목두산아파트2차,7241_면목두산아파트4.5단지
262,7241_면목두산아파트4.5단지,7121_면목119안전센터
262,7121_면목119안전센터,6235_국민은행장안동지점
262,6235_국민은행장안동지점,6234_장안사거리
262,6234_장안사거리,6233_동대문구.성동구선거관리위원회
262,6233_동대문구.성동구선거관리위원회,6231_촬영소사거리.세양청마루아파트앞
262,6231_촬영소사거리.세양청마루아파트앞,6228_답십리2동한양아파트앞
262,6228_답십리2동한양아파트앞,6226_한양아파트.청솔우성아파트후문
262,6226_한양아파트.청솔우성아파트후문,6223_답십리래미안미드카운티
262,6223_답십리래미안미드카운티,6220_래미안크레시티.답십리도서관
262,6220_래미안크레시티.답십리도서관,6218_롯데캐슬노블레스
262,6218_롯데캐슬노블레스,325_청량리역
262,325_청량리역,6022_청량리.청과물도매시장
262,6022_청량리.청과물도매시장,302_제기동역
262,302_제기동역,6026_용두동사거리.한국의류시험연구원
262,6026_용두동사거리.한국의류시험연구원,223_신설동역
262,223_신설동역,1044_동묘앞
262,1044_동묘앞,1037_동대문
262,1037_동대문,1022_종로6가.동대문종합시장
262,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
262,1020_종로5가.광장시장,1018_종로4가.종묘
262,1018_종로4가.종묘,1016_종로3가.탑골공원
262,1016_종로3가.탑골공원,1014_종로2가
262,1014_종로2가,281_을지로입구역
262,281_을지로입구역,2140_롯데백화점
262,2140_롯데백화점,2127_북창동.남대문시장
262,2127_북창동.남대문시장,2116_염천교
262,2116_염천교,2106_중림동교차로
262,2106_중림동교차로,181_서울역
262,181_서울역,3125_서계동
262,3125_서계동,3127_청파시장
262,3127_청파시장,206_숙대입구역
262,206_숙대입구역,3139_용산경찰서
262,3139_용산경찰서,3141_용산꿈나무종합타운.원효로우체국
262,3141_용산꿈나무종합타운.원효로우체국,3144_원효로2가
262,3144_원효로2가,3146_원효로3가
262,3146_원효로3가,3302_원효로풍전아파트
262,3302_원효로풍전아파트,3300_원효2동산호아파트
262,3300_원효2동산호아파트,3297_청암동강변삼성아파트
262,3297_청암동강변삼성아파트,19159_삼부아파트
262,19159_삼부아파트,19141_여의도중학교
262,19141_여의도중학교,19146_시범아파트.대교아파트
262,19146_시범아파트.대교아파트,19150_KBS별관
262,19150_KBS별관,175_샛강역
262,175_샛강역,252_여의도역
262,252_여의도역,19290_여의도지하차도입구
262,19290_여의도지하차도입구,19007_여의도환승센터
262,19007_여의도환승센터,19284_파크원타워.LG트윈타워
262,19284_파크원타워.LG트윈타워,3298_청암동강변삼성아파트
262,3298_청암동강변삼성아파트,3299_원효2동산호아파트
262,3299_원효2동산호아파트,3301_원효로풍전아파트
262,3301_원효로풍전아파트,3147_원효로3가
262,3147_원효로3가,3145_원효로2가사거리
262,3145_원효로2가사거리,3143_남정초등학교
262,3143_남정초등학교,3142_용산e편한세상
262,3142_용산e편한세상,3346_용산꿈나무종합타운
262,3346_용산꿈나무종합타운,3140_용산경찰서
262,3140_용산경찰서,63_남영역
262,63_남영역,206_숙대입구역
262,206_숙대입구역,3126_청파동
262,3126_청파동,3124_서계동
262,3124_서계동,181_서울역
262,181_서울역,2122_숭례문
262,2122_숭례문,2219_남대문시장앞.이회영활동터
262,2219_남대문시장앞.이회영활동터,2142_롯데영프라자
262,2142_롯데영프라자,2139_우리은행종로지점
262,2139_우리은행종로지점,1013_종로2가
262,1013_종로2가,1015_종로3가.탑골공원
262,1015_종로3가.탑골공원,1017_종로4가.종묘
262,1017_종로4가.종묘,1019_종로5가.광장시장
262,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
262,1021_종로6가.동대문종합시장,99_동대문역
262,99_동대문역,1041_동묘앞
262,1041_동묘앞,223_신설동역
262,223_신설동역,6025_용두동사거리
262,6025_용두동사거리,302_제기동역
262,302_제기동역,6426_청량리수산시장
262,6426_청량리수산시장,325_청량리역
262,325_청량리역,6219_전농시장앞
262,6219_전농시장앞,6221_동대문구답십리도서관앞
262,6221_동대문구답십리도서관앞,6222_답십리래미안위브아파트
262,6222_답십리래미안위브아파트,6224_답십리종합상가
262,6224_답십리종합상가,6225_답십리2동두산아파트
262,6225_답십리2동두산아파트,6227_답십리2동한양아파트앞
262,6227_답십리2동한양아파트앞,6229_동답한신.대림아파트동대문체육관
262,6229_동답한신.대림아파트동대문체육관,6230_촬영소사거리.동답초등학교
262,6230_촬영소사거리.동답초등학교,6232_동대문구.성동구선거관리위원회
262,6232_동대문구.성동구선거관리위원회,6356_장안동삼성쉐르빌아파트앞
262,6356_장안동삼성쉐르빌아파트앞,6236_국민은행장안동지점
262,6236_국민은행장안동지점,7123_늘푸른동아아파트
262,7123_늘푸른동아아파트,7122_경남아너스빌아파트앞
262,7122_경남아너스빌아파트앞,7240_면목두산아파트4.5단지
262,7240_면목두산아파트4.5단지,7415_면목두산아파트2.3단지
262,7415_면목두산아파트2.3단지,7245_면목두산아파트2차
262,7245_면목두산아파트2차,155_사가정역
262,155_사가정역,7176_면목우체국.녹색병원
262,7176_면목우체국.녹색병원,7174_면동초등학교
262,7174_면동초등학교,7172_면목본동주민센터.면목정보도서관
262,7172_면목본동주민센터.면목정보도서관,123_면목역
262,123_면목역,7168_면목초등학교
262,7168_면목초등학교,169_상봉역
262,169_상봉역,118_망우역
262,118_망우역,7010_우림시장.망우사거리
262,7010_우림시장.망우사거리,7012_금란교회
262,7012_금란교회,7325_망우동고개
262,7325_망우동고개,7328_망우동금호어울림아파트
262,7328_망우동금호어울림아파트,7330_서울특별시북부병원
262,7330_서울특별시북부병원,242_양원역
262,242_양원역,7333_양원리
262,7333_양원리,7335_동서울교회
262,7335_동서울교회,211_신내역
262,211_신내역,7337_중랑공영차고지
262,7337_중랑공영차고지,211_신내역
270,14271_월드컵파크7단지,14290_구룡근린공원
270,14290_구룡근린공원,14111_DMC첨단산업센터
270,14111_DMC첨단산업센터,12003_수색교
270,12003_수색교,202_수색역
270,202_수색역,107_디지털미디어시티역
270,107_디지털미디어시티역,13001_북가좌동삼거리
270,13001_북가좌동삼거리,13003_DMC래미안e.편한세상요진아파트
270,13003_DMC래미안e.편한세상요진아파트,7_가좌역
270,7_가좌역,13007_사천교
270,13007_사천교,13110_연희104고지앞.구성산회관
270,13110_연희104고지앞.구성산회관,14226_연남동
270,14226_연남동,14061_동교동삼거리
270,14061_동교동삼거리,14062_신촌오거리.현대백화점
270,14062_신촌오거리.현대백화점,228_신촌역
270,228_신촌역,285_이대역
270,285_이대역,14067_웨딩타운
270,14067_웨딩타운,233_아현역
270,233_아현역,329_충정로역
270,329_충정로역,177_서대문역
270,177_서대문역,1007_서울역사박물관.경희궁앞
270,1007_서울역사박물관.경희궁앞,1009_광화문
270,1009_광화문,1011_종로1가
270,1011_종로1가,1013_종로2가
270,1013_종로2가,1015_종로3가.탑골공원
270,1015_종로3가.탑골공원,1017_종로4가.종묘
270,1017_종로4가.종묘,1019_종로5가.광장시장
270,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
270,1021_종로6가.동대문종합시장,99_동대문역
270,99_동대문역,1041_동묘앞
270,1041_동묘앞,223_신설동역
270,223_신설동역,6025_용두동사거리
270,6025_용두동사거리,302_제기동역
270,302_제기동역,6426_청량리수산시장
270,6426_청량리수산시장,325_청량리역
270,325_청량리역,6114_서울성심병원
270,6114_서울성심병원,6117_휘경동입구
270,6117_휘경동입구,6012_삼육서울병원
270,6012_삼육서울병원,6010_중랑교
270,6010_중랑교,311_중랑역
270,311_중랑역,169_상봉역
270,169_상봉역,118_망우역
270,118_망우역,7010_우림시장.망우사거리
270,7010_우림시장.망우사거리,7012_금란교회
270,7012_금란교회,7014_동부제일병원.망우리공원
270,7014_동부제일병원.망우리공원,7424_해모로아파트앞
270,7424_해모로아파트앞,7420_서울특별시북부병원
270,7420_서울특별시북부병원,242_양원역
270,242_양원역,7329_경남아파트
270,7329_경남아파트,7327_망우금호어울림아파트
270,7327_망우금호어울림아파트,7143_망우동고개
270,7143_망우동고개,7011_금란교회
270,7011_금란교회,7009_우림시장.망우사거리
270,7009_우림시장.망우사거리,118_망우역
270,118_망우역,169_상봉역
270,169_상봉역,311_중랑역
270,311_중랑역,6009_중랑교
270,6009_중랑교,6011_삼육서울병원
270,6011_삼육서울병원,6013_시조사삼거리
270,6013_시조사삼거리,6014_떡전교사거리.동대문노인복지관
270,6014_떡전교사거리.동대문노인복지관,6021_청량리미주아파트.동대문세무서
270,6021_청량리미주아파트.동대문세무서,325_청량리역
270,325_청량리역,6022_청량리.청과물도매시장
270,6022_청량리.청과물도매시장,302_제기동역
270,302_제기동역,6026_용두동사거리.한국의류시험연구원
270,6026_용두동사거리.한국의류시험연구원,223_신설동역
270,223_신설동역,1044_동묘앞
270,1044_동묘앞,1037_동대문
270,1037_동대문,1022_종로6가.동대문종합시장
270,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
270,1020_종로5가.광장시장,1018_종로4가.종묘
270,1018_종로4가.종묘,1016_종로3가.탑골공원
270,1016_종로3가.탑골공원,1014_종로2가
270,1014_종로2가,1012_종로1가
270,1012_종로1가,1010_광화문
270,1010_광화문,1008_서울역사박물관.경희궁앞
270,1008_서울역사박물관.경희궁앞,177_서대문역
270,177_서대문역,329_충정로역
270,329_충정로역,233_아현역
270,233_아현역,13042_웨딩타운
270,13042_웨딩타운,285_이대역
270,285_이대역,228_신촌역
270,228_신촌역,13021_신촌오거리.현대백화점
270,13021_신촌오거리.현대백화점,13019_동교동삼거리
270,13019_동교동삼거리,13147_연희동대우아파트
270,13147_연희동대우아파트,13111_연희104고지앞.구성산회관
270,13111_연희104고지앞.구성산회관,13109_사천교
270,13109_사천교,7_가좌역
270,7_가좌역,13004_DMC래미안e.편한세상요진아파트
270,13004_DMC래미안e.편한세상요진아파트,13002_북가좌동삼거리
270,13002_북가좌동삼거리,107_디지털미디어시티역
270,107_디지털미디어시티역,202_수색역
270,202_수색역,12004_수색교
270,12004_수색교,14112_DMC첨단산업센터
270,14112_DMC첨단산업센터,14272_월드컵파크7단지
271,7195_용마문화복지센터,7194_서일대학교
271,7194_서일대학교,7191_면일초등학교
271,7191_면일초등학교,7189_용마공원입구
271,7189_용마공원입구,7165_우림시장
271,7165_우림시장,7163_봉우재고개
271,7163_봉우재고개,7161_혜원여중고입구
271,7161_혜원여중고입구,7159_상봉터미널입구
271,7159_상봉터미널입구,7157_상봉신협
271,7157_상봉신협,7155_면목6거리
271,7155_면목6거리,7153_서울창업카페상봉점
271,7153_서울창업카페상봉점,7151_상봉2동주민센터
271,7151_상봉2동주민센터,7149_동부시장남문입구
271,7149_동부시장남문입구,7147_중랑초등학교
271,7147_중랑초등학교,7145_서울우유앞
271,7145_서울우유앞,6009_중랑교
271,6009_중랑교,6011_삼육서울병원
271,6011_삼육서울병원,6013_시조사삼거리
271,6013_시조사삼거리,6014_떡전교사거리.동대문노인복지관
271,6014_떡전교사거리.동대문노인복지관,6021_청량리미주아파트.동대문세무서
271,6021_청량리미주아파트.동대문세무서,325_청량리역
271,325_청량리역,6022_청량리.청과물도매시장
271,6022_청량리.청과물도매시장,302_제기동역
271,302_제기동역,6026_용두동사거리.한국의류시험연구원
271,6026_용두동사거리.한국의류시험연구원,223_신설동역
271,223_신설동역,1044_동묘앞
271,1044_동묘앞,1037_동대문
271,1037_동대문,1022_종로6가.동대문종합시장
271,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
271,1020_종로5가.광장시장,1018_종로4가.종묘
271,1018_종로4가.종묘,1016_종로3가.탑골공원
271,1016_종로3가.탑골공원,1014_종로2가
271,1014_종로2가,1012_종로1가
271,1012_종로1가,1010_광화문
271,1010_광화문,1008_서울역사박물관.경희궁앞
271,1008_서울역사박물관.경희궁앞,177_서대문역
271,177_서대문역,329_충정로역
271,329_충정로역,233_아현역
271,233_아현역,13042_웨딩타운
271,13042_웨딩타운,285_이대역
271,285_이대역,228_신촌역
271,228_신촌역,13021_신촌오거리.현대백화점
271,13021_신촌오거리.현대백화점,13019_동교동삼거리
271,13019_동교동삼거리,346_홍대입구역
271,346_홍대입구역,14014_서교동
271,14014_서교동,342_합정역
271,342_합정역,14244_메세나폴리스
271,14244_메세나폴리스,14247_성산초등학교입구
271,14247_성산초등학교입구,14248_기업은행서교동지점
271,14248_기업은행서교동지점,14251_망원시장.망원동월드컵시장입구
271,14251_망원시장.망원동월드컵시장입구,116_마포구청역
271,116_마포구청역,14101_마포구청.성산자동차검사소
271,14101_마포구청.성산자동차검사소,14104_월드컵경기장남측.월드컵공원
271,14104_월드컵경기장남측.월드컵공원,14115_월드컵공원입구.문화비축기지입구
271,14115_월드컵공원입구.문화비축기지입구,14292_월드컵파크3단지후문
271,14292_월드컵파크3단지후문,14116_월드컵파크3단지정문
271,14116_월드컵파크3단지정문,14117_월드컵파크2단지.에스플렉스센터
271,14117_월드컵파크2단지.에스플렉스센터,14286_상암DMC홍보관.YTN
271,14286_상암DMC홍보관.YTN,14307_누리꿈스퀘어.MBC
271,14307_누리꿈스퀘어.MBC,14288_월드컵파크5단지.상암중고등학교입구
271,14288_월드컵파크5단지.상암중고등학교입구,14272_월드컵파크7단지
271,14272_월드컵파크7단지,35446_대덕동행정복지센터
271,35446_대덕동행정복지센터,14335_월드컵파크9.10.11.12단지
271,14335_월드컵파크9.10.11.12단지,14291_상암고등학교
271,14291_상암고등학교,14289_월드컵파크5단지
271,14289_월드컵파크5단지,14287_상암DMC홍보관.YTN
271,14287_상암DMC홍보관.YTN,14118_월드컵파크2단지.에스플렉스센터
271,14118_월드컵파크2단지.에스플렉스센터,14108_월드컵파크3단지.난지천공원
271,14108_월드컵파크3단지.난지천공원,14332_월드컵공원입구.문화비축기지입구
271,14332_월드컵공원입구.문화비축기지입구,14103_마포농수산물시장.월드컵공원
271,14103_마포농수산물시장.월드컵공원,14102_마포구청
271,14102_마포구청,116_마포구청역
271,116_마포구청역,14250_망원시장.망원동월드컵시장입구
271,14250_망원시장.망원동월드컵시장입구,14249_기업은행서교동지점
271,14249_기업은행서교동지점,14246_성산초등학교입구
271,14246_성산초등학교입구,14245_마포한강푸르지오
271,14245_마포한강푸르지오,342_합정역
271,342_합정역,14013_서교동
271,14013_서교동,346_홍대입구역
271,346_홍대입구역,14061_동교동삼거리
271,14061_동교동삼거리,14062_신촌오거리.현대백화점
271,14062_신촌오거리.현대백화점,228_신촌역
271,228_신촌역,285_이대역
271,285_이대역,14067_웨딩타운
271,14067_웨딩타운,233_아현역
271,233_아현역,329_충정로역
271,329_충정로역,177_서대문역
271,177_서대문역,1007_서울역사박물관.경희궁앞
271,1007_서울역사박물관.경희궁앞,1009_광화문
271,1009_광화문,1011_종로1가
271,1011_종로1가,1013_종로2가
271,1013_종로2가,1015_종로3가.탑골공원
271,1015_종로3가.탑골공원,1017_종로4가.종묘
271,1017_종로4가.종묘,1019_종로5가.광장시장
271,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
271,1021_종로6가.동대문종합시장,99_동대문역
271,99_동대문역,1041_동묘앞
271,1041_동묘앞,223_신설동역
271,223_신설동역,6025_용두동사거리
271,6025_용두동사거리,302_제기동역
271,302_제기동역,6426_청량리수산시장
271,6426_청량리수산시장,325_청량리역
271,325_청량리역,6114_서울성심병원
271,6114_서울성심병원,6117_휘경동입구
271,6117_휘경동입구,6012_삼육서울병원
271,6012_삼육서울병원,6010_중랑교
271,6010_중랑교,7144_서울우유앞
271,7144_서울우유앞,7146_중랑초등학교
271,7146_중랑초등학교,7148_동부시장남문입구
271,7148_동부시장남문입구,7150_88병원
271,7150_88병원,7152_서울창업카페상봉점
271,7152_서울창업카페상봉점,7154_면목6거리
271,7154_면목6거리,7156_상봉신협
271,7156_상봉신협,7158_상봉터미널입구
271,7158_상봉터미널입구,7160_혜원여중고입구
271,7160_혜원여중고입구,7162_봉우재고개
271,7162_봉우재고개,7164_우림시장
271,7164_우림시장,7190_용마공원입구
271,7190_용마공원입구,7192_우리은행망우동지점
271,7192_우리은행망우동지점,7193_서일대학교
271,7193_서일대학교,7196_용마문화복지센터
271B,7195_용마문화복지센터,7194_서일대학교
271B,7194_서일대학교,7191_면일초등학교
271B,7191_면일초등학교,7189_용마공원입구
271B,7189_용마공원입구,7165_우림시장
271B,7165_우림시장,7163_봉우재고개
271B,7163_봉우재고개,7161_혜원여중고입구
271B,7161_혜원여중고입구,7159_상봉터미널입구
271B,7159_상봉터미널입구,7157_상봉신협
271B,7157_상봉신협,7155_면목6거리
271B,7155_면목6거리,7153_서울창업카페상봉점
271B,7153_서울창업카페상봉점,7151_상봉2동주민센터
271B,7151_상봉2동주민센터,7149_동부시장남문입구
271B,7149_동부시장남문입구,7147_중랑초등학교
271B,7147_중랑초등학교,7145_서울우유앞
271B,7145_서울우유앞,6009_중랑교
271B,6009_중랑교,6011_삼육서울병원
271B,6011_삼육서울병원,6013_시조사삼거리
271B,6013_시조사삼거리,6014_떡전교사거리.동대문노인복지관
271B,6014_떡전교사거리.동대문노인복지관,6021_청량리미주아파트.동대문세무서
271B,6021_청량리미주아파트.동대문세무서,325_청량리역
271B,325_청량리역,6022_청량리.청과물도매시장
271B,6022_청량리.청과물도매시장,302_제기동역
271B,302_제기동역,6026_용두동사거리.한국의류시험연구원
271B,6026_용두동사거리.한국의류시험연구원,223_신설동역
271B,223_신설동역,1044_동묘앞
271B,1044_동묘앞,1037_동대문
271B,1037_동대문,1022_종로6가.동대문종합시장
271B,1022_종로6가.동대문종합시장,1020_종로5가.광장시장
271B,1020_종로5가.광장시장,1018_종로4가.종묘
271B,1018_종로4가.종묘,1016_종로3가.탑골공원
271B,1016_종로3가.탑골공원,1014_종로2가
271B,1014_종로2가,1012_종로1가
271B,1012_종로1가,1010_광화문
271B,1010_광화문,1008_서울역사박물관.경희궁앞
271B,1008_서울역사박물관.경희궁앞,177_서대문역
271B,177_서대문역,329_충정로역
271B,329_충정로역,233_아현역
271B,233_아현역,13042_웨딩타운
271B,13042_웨딩타운,285_이대역
271B,285_이대역,228_신촌역
271B,228_신촌역,14204_신촌로터리
271B,14204_신촌로터리,14203_창전현대홈타운
271B,14203_창전현대홈타운,37_광흥창역
271B,37_광흥창역,19280_국회의사당
271B,19280_국회의사당,47_국회의사당역
271B,47_국회의사당역,19131_국회의사당
271B,19131_국회의사당,37_광흥창역
271B,37_광흥창역,14202_창전현대홈타운
271B,14202_창전현대홈타운,14205_신촌로터리
271B,14205_신촌로터리,285_이대역
271B,285_이대역,14067_웨딩타운
271B,14067_웨딩타운,233_아현역
271B,233_아현역,329_충정로역
271B,329_충정로역,177_서대문역
271B,177_서대문역,1007_서울역사박물관.경희궁앞
271B,1007_서울역사박물관.경희궁앞,1009_광화문
271B,1009_광화문,1011_종로1가
271B,1011_종로1가,1013_종로2가
271B,1013_종로2가,1015_종로3가.탑골공원
271B,1015_종로3가.탑골공원,1017_종로4가.종묘
271B,1017_종로4가.종묘,1019_종로5가.광장시장
271B,1019_종로5가.광장시장,1021_종로6가.동대문종합시장
271B,1021_종로6가.동대문종합시장,99_동대문역
271B,99_동대문역,1041_동묘앞
271B,1041_동묘앞,223_신설동역
271B,223_신설동역,6025_용두동사거리
271B,6025_용두동사거리,302_제기동역
271B,302_제기동역,6426_청량리수산시장
271B,6426_청량리수산시장,325_청량리역
271B,325_청량리역,6114_서울성심병원
271B,6114_서울성심병원,6117_휘경동입구
271B,6117_휘경동입구,6012_삼육서울병원
271B,6012_삼육서울병원,6010_중랑교
271B,6010_중랑교,7144_서울우유앞
271B,7144_서울우유앞,7146_중랑초등학교
271B,7146_중랑초등학교,7148_동부시장남문입구
271B,7148_동부시장남문입구,7150_88병원
271B,7150_88병원,7152_서울창업카페상봉점
271B,7152_서울창업카페상봉점,7154_면목6거리
271B,7154_면목6거리,7156_상봉신협
271B,7156_상봉신협,7158_상봉터미널입구
271B,7158_상봉터미널입구,7160_혜원여중고입구
271B,7160_혜원여중고입구,7162_봉우재고개
271B,7162_봉우재고개,7164_우림시장
271B,7164_우림시장,7190_용마공원입구
271B,7190_용마공원입구,7192_우리은행망우동지점
271B,7192_우리은행망우동지점,7193_서일대학교
271B,7193_서일대학교,7196_용마문화복지센터
272,7183_방약국앞,7181_면남초등학교
272,7181_면남초등학교,155_사가정역
272,155_사가정역,7176_면목우체국.녹색병원
272,7176_면목우체국.녹색병원,7174_면동초등학교
272,7174_면동초등학교,7172_면목본동주민센터.면목정보도서관
272,7172_면목본동주민센터.면목정보도서관,123_면목역
272,123_면목역,7168_면목초등학교
272,7168_면목초등학교,169_상봉역
272,169_상봉역,311_중랑역
272,311_중랑역,6009_중랑교
272,6009_중랑교,6011_삼육서울병원
272,6011_삼육서울병원,6013_시조사삼거리
272,6013_시조사삼거리,6014_떡전교사거리.동대문노인복지관
272,6014_떡전교사거리.동대문노인복지관,6021_청량리미주아파트.동대문세무서
272,6021_청량리미주아파트.동대문세무서,325_청량리역
272,325_청량리역,6022_청량리.청과물도매시장
272,6022_청량리.청과물도매시장,302_제기동역
272,302_제기동역,6026_용두동사거리.한국의류시험연구원
272,6026_용두동사거리.한국의류시험연구원,223_신설동역
272,223_신설동역,8184_보문동주민센터
272,8184_보문동주민센터,8182_보문동성당
272,8182_보문동성당,145_보문역
272,145_보문역,8178_성북구청.성북경찰서
272,8178_성북구청.성북경찰서,8176_삼선동주민센터
272,8176_삼선동주민센터,8009_삼선교.한성대학교
272,8009_삼선교.한성대학교,1005_혜화동로터리.여운형활동터
272,1005_혜화동로터리.여운형활동터,1003_명륜3가.성대입구
272,1003_명륜3가.성대입구,1002_창경궁.서울대학교병원
272,1002_창경궁.서울대학교병원,1172_창덕궁.서울돈화문국악당
272,1172_창덕궁.서울돈화문국악당,234_안국역
272,234_안국역,1130_덕성여중고
272,1130_덕성여중고,23_경복궁역
272,23_경복궁역,1113_사직단.어린이도서관
272,1113_사직단.어린이도서관,13121_이대부고
272,13121_이대부고,13119_이대부중
272,13119_이대부중,13015_세브란스병원앞
272,13015_세브란스병원앞,13013_연세대앞
272,13013_연세대앞,13011_서대문우체국
272,13011_서대문우체국,13009_연희104고지앞.구성산회관
272,13009_연희104고지앞.구성산회관,13109_사천교
272,13109_사천교,13261_서대문종합사회복지관
272,13261_서대문종합사회복지관,13204_연가교
272,13204_연가교,13209_남가좌현대아파트
272,13209_남가좌현대아파트,13191_명지대사거리
272,13191_명지대사거리,13230_명지대사거리.우리은행
272,13230_명지대사거리.우리은행,13228_백련시장
272,13228_백련시장,13262_홍남교백련시장입구
272,13262_홍남교백련시장입구,13256_연가교
272,13256_연가교,13260_서대문종합사회복지관
272,13260_서대문종합사회복지관,13007_사천교
272,13007_사천교,13008_연희104고지앞.구성산회관
272,13008_연희104고지앞.구성산회관,13010_서대문우체국
272,13010_서대문우체국,13012_연세대앞
272,13012_연세대앞,13014_세브란스병원앞
272,13014_세브란스병원앞,13016_이대후문
272,13016_이대후문,13120_이대부고
272,13120_이대부고,1128_사직단
272,1128_사직단,23_경복궁역
272,23_경복궁역,1117_경복궁
272,1117_경복궁,234_안국역
272,234_안국역,1199_창덕궁.우리소리박물관
272,1199_창덕궁.우리소리박물관,1224_창경궁.서울대학교병원
272,1224_창경궁.서울대학교병원,1227_명륜동2가.성균관대입구
272,1227_명륜동2가.성균관대입구,8010_삼선교.한성대학교.조소앙활동터
272,8010_삼선교.한성대학교.조소앙활동터,8318_돈암초교입구
272,8318_돈암초교입구,8175_삼선동주민센터
272,8175_삼선동주민센터,8177_성북구청.성북경찰서
272,8177_성북구청.성북경찰서,145_보문역
272,145_보문역,8181_보문동성당
272,8181_보문동성당,8183_보문동주민센터
272,8183_보문동주민센터,223_신설동역
272,223_신설동역,6025_용두동사거리
272,6025_용두동사거리,302_제기동역
272,302_제기동역,6426_청량리수산시장
